22.28,1.52,1.46,0.8
22.92,0.19,1.43,0.89
23.92,1,1.36,0.82
23.55,1.2,1.42,0.94
20.81,0.27,1.36,0.96
22.71,1.18,1.37,0.86
23.76,0.31,1.54,0.85
22.4,0.82,1.47,0.84
24.22,0.19,1.32,0.97
24.24,0.17,1.37,0.86
22.47,0.62,1.37,1.03
23.09,0.66,1.43,1.02
20.91,0.75,1.45,1
20.24,1.12,1.51,0.85
21.45,0.3,1.5,0.84
21.06,0.34,1.51,0.91
22.57,0.23,1.34,1
21.61,0.49,1.35,1.02
22.85,0.11,1.36,0.84
24.29,0.87,1.41,0.93
20.52,1.39,1.41,0.83
24.42,1,1.35,0.89
21.6,1.15,1.53,0.83
23.25,1.12,1.41,0.87
21.07,0.59,1.53,0.96
20.72,1.13,1.53,0.87
23.74,0.22,1.32,0.97
21.68,1.48,1.44,0.91
24.47,0.58,1.48,0.89
20.43,0.28,1.39,0.89
23.65,0.39,1.51,0.84
24.98,1.38,1.54,0.98
20.49,1.09,1.37,1.02
22.33,0.61,1.36,0.96
23.94,0.73,1.42,1.02
23.11,0.32,1.34,0.95
21.94,0.98,1.49,0.92
23.43,1.07,1.51,0.93
21.51,0.85,1.37,0.89
21.86,0.12,1.5,0.81
24.3,0.2,1.31,1.05
22.38,1.32,1.44,1.01
20.03,1.38,1.38,1.01
22.58,0.48,1.49,0.97
24.35,0.26,1.37,0.9
22.51,0.38,1.36,0.88
21.55,1.45,1.38,0.82
20.11,0.36,1.4,0.99
20.39,0.9,1.53,1.01
21.34,1.07,1.42,0.93
22.95,0.68,1.46,0.86
23.08,0.35,1.42,1.01
21.23,0.29,1.46,0.91
20.69,1.07,1.33,1.03
24.02,0.74,1.35,0.9
22.16,0.73,1.34,0.94
23.24,0.3,1.54,1.05
21.13,0.86,1.31,1
24.62,1.35,1.34,0.82
20.27,0.67,1.44,0.82
21.33,0.94,1.5,0.99
23.28,0.84,1.47,0.88
20.41,1.4,1.45,0.87
23.24,1.41,1.49,0.86
24.28,1,1.39,0.99
22.9,1.22,1.51,1.03
22.06,1.1,1.35,0.9
20.72,0.25,1.53,0.81
21.31,0.52,1.5,0.8
24.77,0.54,1.36,1.03
21.8,0.61,1.41,0.97
22.38,1.15,1.4,0.99
22.25,1.09,1.52,0.88
21.44,1.48,1.53,0.86
24.68,0.3,1.51,0.91
23.39,1.38,1.52,0.88
21.31,0.44,1.48,1.04
23.83,0.82,1.47,1.02
23.71,0.22,1.37,0.84
21.16,1.5,1.32,0.86
20.21,1.44,1.52,0.88
20.44,0.49,1.49,0.98
24.3,0.18,1.47,1
21.66,1.05,1.53,0.89
23.51,1.35,1.45,0.98
24.8,1.55,1.47,0.95
24.37,0.95,1.54,1.02
22.57,0.87,1.5,0.94
20.84,1.46,1.38,0.82
21.16,0.36,1.48,0.91
23.49,0.79,1.48,0.84
22.51,1.4,1.45,0.95
24.45,0.54,1.36,0.92
24.21,1.02,1.31,0.82
21.41,1.21,1.35,0.92
21.96,1.24,1.31,1.02
24.02,0.42,1.5,0.92
23.54,0.76,1.34,1.02
24.89,0.17,1.5,0.97
20.75,1.29,1.49,1.03
20.02,1.12,1.33,0.95
22.1,0.78,1.35,0.94
20.42,0.98,1.47,0.94
24.7,0.26,1.33,0.89
20.32,1.28,1.47,0.83
22.3,0.25,1.34,0.98
21.64,0.19,1.49,1.02
22.58,0.92,1.45,0.83
21.53,1.26,1.42,0.86
21.58,0.34,1.46,0.98
24.15,0.88,1.38,1
21.76,0.79,1.48,0.92
20.4,0.17,1.51,0.84
21.56,0.65,1.4,1.01
23.03,0.15,1.45,1.04
23.45,0.98,1.35,1.05
24.79,0.39,1.33,0.96
24.91,0.72,1.52,1.04
24.83,1.54,1.4,0.95
21.1,0.58,1.41,0.88
24.48,1.08,1.33,0.95
23.99,0.66,1.45,0.95
22.65,0.79,1.37,1.02
24.18,1.46,1.4,0.89
24.46,0.89,1.39,0.85
21.94,0.46,1.52,0.83
21.8,0.53,1.41,0.87
23.1,0.66,1.33,0.9
24.52,0.28,1.49,1.02
23,0.58,1.38,0.88
22.92,0.49,1.41,1
24.1,1.23,1.48,1
21.79,0.32,1.41,1.02
22.59,0.9,1.31,0.83
20.33,0.23,1.45,0.98
20.29,0.37,1.47,0.86
21.95,1.5,1.49,0.97
22.2,0.95,1.5,0.98
22.4,0.71,1.37,0.86
24.07,1.41,1.36,0.87
22.37,0.65,1.42,1.05
23.15,0.49,1.48,0.94
24.1,0.39,1.44,0.83
23.22,0.73,1.45,0.9
22.63,0.37,1.32,0.92
24.05,0.64,1.33,1
23.4,0.98,1.48,0.99
21.44,1.44,1.37,0.91
22.39,0.67,1.4,0.85
23.06,0.13,1.47,1.05
21.85,1.45,1.37,0.92
21.67,1.4,1.49,0.92
20.71,0.83,1.53,0.99
23.98,0.53,1.44,0.98
20.1,1.44,1.45,0.89
21.82,0.95,1.33,0.83
23.61,0.66,1.32,0.91
23.46,1.49,1.51,0.91
24,0.65,1.47,0.95
20.36,1.2,1.5,0.95
21.71,1.02,1.35,1.05
23.9,1.3,1.38,0.89
21.31,0.61,1.32,1.01
20.61,0.31,1.36,0.95
24.46,0.51,1.41,0.87
22.88,0.65,1.36,0.83
21.26,1.21,1.31,0.97
20.18,1.5,1.46,0.91
20.62,1.4,1.51,0.91
24.29,0.71,1.42,0.87
23.92,0.87,1.48,0.86
20.73,0.82,1.43,0.89
24.86,1.14,1.33,0.91
21.73,0.22,1.43,0.85
22.27,1.36,1.37,0.86
20.81,0.69,1.52,0.92
21.54,0.66,1.42,0.8
24.93,0.48,1.47,0.84
21.93,0.41,1.32,0.93
22.34,0.68,1.31,0.99
21.99,0.35,1.54,0.95
21.6,1.28,1.45,0.95
24.74,0.97,1.36,0.83
22.58,1.2,1.51,0.8
22.31,1.14,1.45,0.95
24.75,0.29,1.49,0.85
24.05,0.27,1.32,1
20.63,0.71,1.39,0.99
21.85,1.38,1.38,1.04
24.11,0.47,1.46,0.86
22.35,1.31,1.38,0.82
21.06,0.88,1.53,0.84
20.99,0.91,1.33,0.97
22.02,0.67,1.4,0.88
24.71,0.95,1.31,0.88
21.17,1.27,1.43,0.92
23.06,0.33,1.36,0.88
20.55,1.3,1.51,0.85
20.52,0.27,1.49,1.04
22.33,0.11,1.42,0.81
20.53,0.35,1.38,0.88
20.45,1.08,1.38,1.01
21.28,1.38,1.49,0.94
23.7,1.06,1.55,1.02
24.7,1.16,1.3,0.97
23.38,0.68,1.42,0.84
21.94,1,1.51,0.91
20.9,0.34,1.39,0.92
23.14,0.36,1.34,0.99
20.41,0.72,1.47,0.98
21.71,0.14,1.5,0.92
22.1,1.32,1.48,1.01
24.55,1.34,1.48,1.05
24.83,0.56,1.33,0.99
21.72,0.5,1.36,0.87
20.81,0.42,1.53,0.84
21.03,1.31,1.45,0.89
21.41,1.15,1.31,0.96
20.12,0.37,1.43,1
21.92,1.46,1.43,0.91
23.44,1.39,1.36,0.97
20.66,0.22,1.33,0.82
24.79,0.75,1.34,0.95
24.8,0.58,1.55,0.88
22.15,1.2,1.36,1.01
24.03,0.96,1.46,0.97
21.92,0.49,1.38,0.93
22.55,0.16,1.48,0.96
23.31,1.21,1.47,1
23.65,0.97,1.36,0.82
23.28,0.7,1.48,0.89
20.47,0.82,1.41,0.86
23.71,0.36,1.41,0.91
23.9,0.32,1.36,0.99
23.74,0.31,1.47,0.98
20.05,1.45,1.5,0.91
23.21,0.52,1.46,1.02
24.17,0.73,1.32,0.94
24.07,0.24,1.47,0.98
23.05,0.67,1.45,0.82
21.16,1.22,1.31,1
23.51,0.48,1.35,0.93
22.5,1.04,1.49,0.91
23.88,1,1.37,0.96
21.39,0.58,1.48,0.91
22.79,0.38,1.46,1.01
21.67,1.08,1.38,0.93
22.32,0.24,1.37,0.81
20.76,0.38,1.53,0.85
21.94,1.25,1.43,0.94
20.43,1.55,1.44,0.83
20.81,0.38,1.35,1.02
24.8,1.55,1.44,0.96
22.16,0.94,1.39,0.93
24.41,1.32,1.34,0.92
24.99,0.31,1.45,0.96
21.44,1.31,1.46,0.86
22,0.45,1.45,0.97
23.1,0.17,1.54,0.9
24.46,0.77,1.43,0.84
22.9,0.42,1.47,0.88
21.22,1.42,1.5,0.99
23.87,1.17,1.44,0.86
21.47,0.91,1.45,0.99
20.57,0.59,1.5,0.83
20.25,1.34,1.32,1.04
23.63,1.14,1.4,0.96
21.66,1.47,1.51,1.02
23.16,0.38,1.4,0.85
21.47,0.66,1.5,1.04
22.69,0.26,1.32,0.96
20.42,0.2,1.3,1
24.21,1.41,1.48,0.94
24.2,0.48,1.55,0.96
24.34,0.5,1.53,0.86
22.42,0.98,1.52,0.91
24.63,0.18,1.36,0.83
20.05,1.24,1.48,0.91
24.78,1.22,1.43,0.98
24.23,0.38,1.49,0.96
21.23,0.19,1.33,1.01
23.8,1.43,1.47,0.83
20.98,0.19,1.48,0.99
21.52,1.15,1.41,0.97
22.05,0.86,1.4,0.87
21.28,0.11,1.42,0.99
20.9,0.6,1.34,0.82
22.94,0.1,1.48,0.94
21.11,0.72,1.46,0.94
23.88,1.12,1.37,0.83
20.97,1.43,1.33,0.99
21.84,1.16,1.37,0.89
23.77,0.11,1.35,1.03
22.78,0.78,1.4,0.89
20.37,1.13,1.42,0.98
20.18,0.29,1.5,0.8
20.19,1.54,1.38,0.91
22.05,0.13,1.37,0.95
21.77,1.38,1.5,0.87
23.38,0.7,1.33,0.83
23.05,0.87,1.36,0.98
21.28,1.07,1.4,0.98
23.28,0.89,1.42,0.97
23.94,0.46,1.44,0.96
21.93,1.42,1.33,0.93
22.67,1.04,1.38,1.03
23.1,0.3,1.38,1.03
24.38,0.62,1.34,0.82
22.15,0.71,1.3,0.83
23.05,0.51,1.34,0.82
24.25,0.23,1.38,0.82
23.52,0.41,1.35,0.88
24.8,0.58,1.52,0.99
23.67,0.68,1.44,1.04
23.19,0.6,1.35,1.01
20.4,0.83,1.41,1.03
21.06,0.97,1.49,0.97
23.12,0.55,1.54,0.9
23.63,0.47,1.31,0.82
20.57,1.15,1.5,0.88
24.95,1.09,1.35,0.93
22.87,0.25,1.39,0.87
20.69,0.88,1.39,0.85
21.51,0.48,1.42,0.83
21.91,0.57,1.54,0.93
23.65,1.36,1.42,0.92
24.63,0.44,1.44,0.86
20.35,1.16,1.38,0.92
20.52,1.01,1.38,1.02
24.92,0.37,1.43,1.02
22.02,0.7,1.37,1.02
24.57,0.78,1.35,0.85
23.53,0.59,1.48,0.93
23.41,1.46,1.5,0.94
21.5,0.74,1.44,0.85
22.61,0.1,1.37,0.95
23.13,1.22,1.3,0.87
21.88,1.07,1.4,0.91
22.14,1.22,1.43,0.84
24.09,1.26,1.35,1
23.95,0.37,1.35,0.86
21.01,0.39,1.37,0.95
20.24,0.9,1.48,0.92
20.11,0.3,1.51,1
23.46,0.48,1.4,1.02
20.57,0.37,1.41,0.87
23.57,0.77,1.47,1.03
21.78,1.14,1.5,0.81
21.83,0.34,1.34,1.04
21.55,1.26,1.34,0.86
23.11,0.66,1.49,0.93
24.45,1.32,1.52,1.03
23.01,0.23,1.52,0.87
20.22,1.31,1.34,0.81
22.38,1.25,1.43,0.91
20.57,0.68,1.37,0.99
24.71,0.12,1.52,0.85
22.75,0.56,1.35,1.02
21.42,0.73,1.46,0.95
24.73,0.84,1.35,0.97
24.86,0.45,1.41,1.04
24.65,0.95,1.51,0.8
23.67,1.11,1.41,0.8
24.35,1.02,1.38,0.84
23.97,0.96,1.44,0.83
24.44,0.86,1.37,0.94
20.19,0.34,1.35,0.97
24.87,0.77,1.52,0.97
21.14,1.15,1.51,0.94
23.98,0.32,1.35,0.81
24.4,0.38,1.52,0.86
20.67,0.51,1.45,1.03
21.99,0.3,1.51,0.87
20.85,0.8,1.46,0.93
20.42,0.52,1.42,0.87
23.78,1.43,1.55,0.89
21.69,1.05,1.49,0.94
23.93,0.66,1.49,0.94
23.61,1.08,1.35,0.89
23.73,1.48,1.38,1.02
21.02,0.67,1.49,0.88
21.38,1.16,1.42,0.9
21.74,1.24,1.42,1.03
20.49,0.79,1.31,0.91
20.04,1.26,1.52,1
23.72,0.65,1.39,1
23.68,0.6,1.43,1.04
23.95,0.51,1.34,0.81
23.43,1.31,1.41,0.86
23.79,0.16,1.53,0.92
20.33,0.49,1.31,0.93
23.59,0.56,1.34,1
21.07,1.31,1.47,0.91
21.47,0.34,1.31,0.86
20.2,0.91,1.54,0.98
23.36,1.09,1.46,0.94
21.39,1,1.43,0.97
23.3,0.24,1.36,0.91
22.08,0.25,1.5,0.88
20.24,0.98,1.37,0.82
22.04,0.53,1.33,0.8
22.79,0.7,1.51,0.88
22.39,0.18,1.54,0.94
22.61,0.49,1.32,0.94
23.53,0.2,1.53,0.83
24.8,1.22,1.3,0.83
22.12,1.2,1.31,0.92
24.26,0.52,1.47,1.01
20.01,0.34,1.5,0.99
22.54,1.26,1.37,1.02
20.9,0.76,1.33,1.01
24.82,0.98,1.47,0.88
21.7,1.23,1.4,0.89
22.1,0.96,1.34,0.82
21.57,0.92,1.52,0.81
22.98,0.17,1.3,0.84
21.77,1.34,1.52,1.05
20.51,1.18,1.34,0.98
20.03,1.28,1.3,0.83
23.22,0.16,1.41,1
24.77,1.07,1.4,1.03
21.45,0.43,1.45,0.82
22.98,0.34,1.33,0.84
21.54,0.77,1.34,1.04
23.71,0.43,1.51,0.95
21.79,1.54,1.33,1.02
24.68,1.42,1.35,1.02
21.75,0.5,1.34,1.03
23.08,1.48,1.49,0.91
24.02,0.99,1.41,0.98
24.68,0.76,1.45,0.82
23.81,0.64,1.38,0.93
22.6,1.34,1.42,0.88
20.84,0.8,1.44,1.05
22.78,1.37,1.4,1.02
22.76,0.6,1.54,0.83
23.2,0.7,1.39,0.91
22.89,0.47,1.42,0.85
23.4,1.39,1.31,1.04
21.43,0.89,1.48,0.97
24.1,1.37,1.35,0.97
20.9,0.35,1.52,0.98
24.65,0.44,1.48,0.99
24.04,1.41,1.55,0.82
20.23,0.52,1.51,0.83
22.43,1.53,1.39,0.87
23.97,1.03,1.35,0.96
24.01,0.27,1.31,1.02
22.69,1.48,1.51,1.04
21.75,0.46,1.34,0.84
22.06,0.71,1.54,0.92
20.51,0.2,1.33,0.93
23.43,1.31,1.35,0.86
20.99,0.43,1.34,0.98
21.21,0.3,1.43,0.84
21.27,1.25,1.48,0.82
20.58,0.14,1.47,0.9
24.16,1,1.41,0.95
21.86,0.33,1.41,0.84
20.28,0.98,1.55,1.04
22.79,1.52,1.39,0.89
22.96,0.95,1.31,0.85
24.32,1,1.32,1.05
21.94,1.38,1.49,0.97
23.02,0.46,1.43,1.03
23.47,0.7,1.47,0.96
22.13,0.58,1.38,0.87
22.03,0.45,1.53,1.03
22,0.37,1.54,1.03
20.31,0.5,1.42,0.88
20.65,0.96,1.33,0.95
20.58,0.64,1.54,0.91
23.16,0.27,1.5,0.96
21.69,1.51,1.31,0.81
23.81,1.2,1.48,0.99
22.83,1.27,1.39,1.05
24.33,1.05,1.51,0.93
23.96,1.24,1.39,0.92
21.7,0.67,1.48,0.93
23.25,1,1.46,1.02
20.74,1.04,1.53,0.96
23.15,0.51,1.31,0.85
20.4,0.5,1.33,0.96
20.86,1.15,1.31,0.92
20.65,1.09,1.33,0.95
24.9,0.73,1.32,0.94
22.63,1.01,1.49,0.86
22.94,1.22,1.42,0.96
22.98,0.22,1.46,0.97
22.35,0.34,1.33,0.97
21.14,1.53,1.47,0.88
21.35,0.76,1.41,0.89
23.28,0.44,1.48,1
23.48,1.07,1.49,0.93
24.16,0.96,1.47,0.84
24.58,1.29,1.43,1.02
24.28,0.91,1.42,0.9
20.96,0.95,1.34,0.9
21.85,1.53,1.43,0.81
23.27,0.6,1.42,0.85
21.89,0.5,1.52,0.98
24.6,0.31,1.31,1
24.3,0.48,1.36,1
20.38,1.35,1.54,0.91
22.24,0.81,1.5,0.95
24.43,0.44,1.4,0.97
23.81,1.37,1.37,0.83
22.13,1.15,1.34,1.03
23.16,1.12,1.46,0.93
23,0.76,1.37,0.83
23.23,1.28,1.42,0.89
21.82,0.51,1.38,0.95
21.7,1.03,1.3,0.88
23.21,0.15,1.4,0.9
20.57,1.31,1.47,0.99
23.61,0.87,1.36,0.94
21.77,0.98,1.4,0.98
20.51,0.92,1.44,0.94
21.25,0.31,1.48,0.86
21.59,0.14,1.33,0.86
23.87,0.29,1.41,1.03
23.59,0.55,1.39,0.99
23.66,1.17,1.44,0.83
20.8,0.31,1.52,0.86
24.99,1.27,1.45,0.99
21.58,1.44,1.54,0.83
23.08,1.2,1.4,0.97
21.73,1.37,1.47,1.03
22.94,1.05,1.43,1
24.49,1.09,1.43,1.04
23.62,0.43,1.45,0.93
20.58,0.7,1.54,0.93
20.41,0.22,1.54,0.81
23.36,0.16,1.54,1.03
23.44,1,1.54,0.85
21.44,1.23,1.33,1
21.1,1.13,1.54,0.9
23.85,0.84,1.49,0.93
24.26,1.23,1.31,1.02
23.12,0.98,1.31,0.81
24.26,0.83,1.38,0.92
22.12,0.38,1.54,1.03
23.35,0.68,1.32,0.81
22.23,0.87,1.31,0.92
20.81,1.18,1.39,0.81
22.82,1.49,1.42,0.88
21.97,0.27,1.53,0.89
24.43,1.46,1.52,0.92
23.45,0.14,1.33,0.94
24.13,0.86,1.44,1.04
22.1,1.04,1.41,0.87
23.69,0.46,1.5,0.98
24.62,1.52,1.32,0.93
24.25,1.08,1.37,1.04
20.79,0.87,1.53,0.99
23.97,0.89,1.52,0.97
23.54,0.35,1.36,0.9
24.82,0.44,1.4,0.83
21.65,1.52,1.43,0.8
21.92,1.03,1.43,0.81
23.57,1.54,1.49,0.99
24.52,0.75,1.47,0.97
23.73,0.56,1.33,0.94
22.73,0.77,1.4,0.9
22.05,0.72,1.41,1.01
22.1,0.33,1.46,0.91
21.52,0.42,1.49,0.89
21.18,0.2,1.5,0.91
20.32,1.01,1.54,0.96
20.48,0.3,1.35,0.81
23.79,1.39,1.4,0.89
21.83,1.02,1.4,0.9
23.25,1.23,1.5,0.82
20.69,0.49,1.53,0.8
22.34,0.37,1.4,0.85
23.97,0.56,1.4,0.97
20.96,0.33,1.43,0.96
24.38,1.17,1.4,0.94
23.3,1.3,1.37,1
23.98,1.23,1.52,0.81
23.67,1,1.31,0.94
22.39,0.64,1.45,0.97
24.77,1.51,1.53,0.84
21.01,0.39,1.45,1
23.67,0.46,1.43,0.98
24.9,0.47,1.46,0.98
23.47,0.37,1.53,0.84
21.22,0.82,1.39,0.85
24.87,0.53,1.38,0.83
22.11,1.35,1.31,0.91
23.38,0.77,1.4,0.86
22.23,0.54,1.54,0.86
20.22,0.84,1.41,0.9
20.79,0.23,1.52,0.98
23.58,0.59,1.5,0.84
22.38,1.12,1.53,0.87
24.7,0.94,1.43,0.89
21.85,0.12,1.4,0.86
24.45,1.2,1.43,0.87
22.48,0.6,1.54,0.82
24.13,0.67,1.41,1.01
21.54,1.34,1.41,0.86
21.82,0.17,1.32,1.05
24.19,0.53,1.5,0.96
20.44,1.43,1.47,0.84
20.16,0.63,1.38,0.9
20.51,0.69,1.4,0.9
21.27,0.87,1.49,1.04
21.15,1.43,1.42,0.87
24.62,1.24,1.47,0.89
24.47,1.16,1.35,0.94
22.88,0.65,1.52,0.91
22.47,0.8,1.43,0.9
20.76,0.68,1.41,0.96
24.96,0.22,1.41,0.95
22.43,1.46,1.33,0.84
23.64,0.8,1.51,0.91
20.27,0.75,1.52,0.85
22.29,1.39,1.4,0.96
20.09,0.78,1.33,0.91
23.18,0.44,1.39,0.92
20.9,1.32,1.33,1.04
21.88,1.41,1.53,0.94
20.2,0.33,1.32,0.95
23.44,0.84,1.52,0.88
22.38,0.78,1.39,0.83
21.36,0.16,1.32,0.87
24.07,1.31,1.48,0.94
22.52,1.27,1.45,0.82
21.31,1.39,1.47,0.85
22.93,0.43,1.31,0.95
24.15,1.03,1.39,0.91
21.93,1.16,1.43,0.91
21.74,1.41,1.51,1.02
22.88,1.45,1.41,0.92
21.73,1,1.53,1.03
21.67,1.27,1.51,0.93
20.58,1.45,1.46,0.88
21.88,0.19,1.42,0.93
21.81,1.15,1.41,0.87
23.37,0.7,1.47,1.01
22.46,1.48,1.48,0.91
20.65,0.4,1.46,0.99
23.11,1.18,1.33,0.82
24.49,0.84,1.34,1.02
22.17,0.55,1.45,0.88
23.59,0.46,1.44,1.05
22.92,1.37,1.41,0.98
22.98,0.23,1.36,0.91
22.27,0.48,1.34,0.9
23.95,1.08,1.42,0.9
20.21,1.48,1.36,1.05
22.6,0.58,1.31,0.97
21.01,0.47,1.32,1.03
23.3,1.39,1.43,0.94
24.13,1.01,1.49,1.02
23.84,0.23,1.33,0.96
20.54,1.52,1.49,0.89
23.98,1.06,1.54,0.84
22.03,1.15,1.52,1.02
21.52,0.22,1.37,0.92
22.66,0.84,1.32,0.89
22.61,0.21,1.31,1.04
21.78,1.2,1.4,0.84
20.17,0.31,1.39,0.83
20.19,1.39,1.36,1.01
21.21,1.15,1.39,0.88
24.43,1,1.44,0.93
20.66,0.47,1.33,1.03
20.73,1.18,1.46,0.95
21.39,0.52,1.5,1.02
24.47,1.51,1.33,1.04
20.49,1.4,1.3,1
23.48,0.17,1.38,0.82
22.93,0.55,1.33,0.89
24.08,0.92,1.31,0.93
21.56,1.43,1.38,0.85
24.3,0.58,1.38,1.01
21.14,1.32,1.42,0.83
24.09,0.59,1.46,0.85
24.64,1.47,1.38,0.96
24.7,1.27,1.39,0.97
23.36,1.22,1.42,0.82
21.31,1.36,1.42,1.02
21.14,0.5,1.37,0.99
24.47,0.6,1.35,0.85
21.64,0.48,1.33,0.93
22.02,0.38,1.46,0.97
20.48,0.67,1.45,0.88
24.67,0.22,1.37,1.03
21.18,0.42,1.35,0.84
20.43,0.6,1.37,1.04
22.79,0.97,1.44,1.01
20.62,1.46,1.35,0.85
21.59,0.83,1.34,0.82
20.99,0.64,1.34,1
23.95,1.53,1.43,0.94
21.87,0.28,1.32,0.88
23.13,1.35,1.55,0.82
24.49,0.41,1.33,1.02
24,1.5,1.54,0.91
24.66,0.48,1.32,0.99
23.45,0.47,1.5,0.99
22.52,0.18,1.31,0.88
22.93,1.11,1.47,0.91
21.19,1.19,1.34,0.94
23.16,1.48,1.32,0.85
24.63,0.78,1.44,0.88
24.27,0.12,1.38,1.01
23.02,0.4,1.45,0.89
22.25,1.21,1.5,0.94
23.07,1.06,1.48,0.82
24.31,1.16,1.35,0.9
21.35,0.4,1.32,0.91
23.87,1.01,1.47,0.94
23.28,0.82,1.32,0.92
23.91,0.36,1.41,0.99
23.34,0.27,1.38,0.87
21.82,1.3,1.51,0.94
23.32,1.21,1.37,0.94
20.7,0.26,1.33,1.05
23.08,0.49,1.4,0.84
21.97,1.16,1.41,0.96
20.92,0.51,1.47,0.94
24.25,1.14,1.45,1.02
21.35,1.29,1.34,0.99
20.04,1.41,1.47,0.81
20.23,1.41,1.45,0.99
21.19,0.9,1.45,0.81
22.33,0.69,1.37,0.92
24.35,0.9,1.43,0.82
21.19,1.15,1.4,0.9
21.72,0.5,1.37,0.99
24.31,0.51,1.44,1
24.12,0.95,1.49,0.93
20.31,0.53,1.39,0.85
23.12,0.46,1.33,1.04
21.11,0.95,1.42,0.81
20.78,0.82,1.36,1.04
22.06,0.55,1.38,0.88
20.67,0.44,1.34,0.8
22.82,1.34,1.5,0.81
24.2,0.1,1.48,0.96
21,1.29,1.38,0.94
23.69,0.85,1.53,0.91
20.52,0.25,1.4,0.98
24.4,0.19,1.42,0.94
21.38,0.66,1.44,0.82
22.77,1.36,1.34,1.04
22.23,0.36,1.51,1.02
23.1,0.99,1.32,1
24.4,0.48,1.3,0.87
23.63,0.34,1.54,0.9
23.03,1.32,1.32,1
22.5,1.34,1.43,0.91
24.88,0.23,1.48,0.91
23.93,0.9,1.38,0.96
23.49,0.32,1.51,0.85
23.06,0.18,1.48,1.01
22.46,0.74,1.37,0.93
21.41,1.37,1.31,0.94
23.37,0.75,1.51,1.03
20.6,1.51,1.47,1.01
24.28,1.41,1.31,0.96
22.25,0.6,1.41,0.93
24.95,1.41,1.49,0.86
22.79,1.01,1.37,0.84
21.9,0.87,1.33,1.04
21.12,0.73,1.54,0.88
22.98,1.48,1.3,0.96
20.19,0.47,1.44,0.87
22.61,0.75,1.48,0.92
24.25,0.44,1.38,0.93
20.68,0.93,1.48,0.89
21.15,0.71,1.36,0.84
22.21,1.25,1.4,0.81
24.63,0.24,1.34,1.01
20.29,1.1,1.35,0.96
23.99,1.18,1.31,1.04
23.49,1.27,1.37,0.82
24.54,0.14,1.48,0.85
23.62,0.68,1.52,0.97
22.5,1.24,1.36,0.84
20.42,1.13,1.4,1.02
20.55,1.15,1.36,1.05
23.8,0.76,1.42,0.99
20.75,1.13,1.38,0.99
20.28,0.56,1.34,0.98
21.39,1.39,1.52,0.84
22.97,0.88,1.45,1
24.05,1.21,1.5,1.02
24.69,1.28,1.43,0.83
24.83,1.4,1.36,0.95
21.99,1.24,1.45,0.83
21.51,0.32,1.38,1
24.39,0.44,1.34,1.05
24.53,0.76,1.3,0.94
23.83,0.95,1.44,0.95
23.58,1.28,1.49,0.89
23.1,1.19,1.49,1
24.68,0.17,1.48,0.81
21.98,0.22,1.37,0.89
21.11,1.17,1.54,1
21.19,1.17,1.45,0.88
21.31,0.15,1.45,0.83
23.22,0.48,1.37,0.91
23.25,0.96,1.52,0.97
24.24,0.7,1.46,0.82
24.58,0.27,1.31,0.97
23.91,1.23,1.41,1.02
21.01,0.67,1.4,0.9
21.52,1.36,1.37,0.99
23.66,1,1.52,0.97
22.87,0.49,1.52,1.03
24.44,1.44,1.44,0.89
22.32,1.5,1.41,0.96
21.35,1.08,1.53,0.84
22.69,1.13,1.45,0.97
22.52,0.13,1.46,0.87
21.68,0.33,1.53,0.92
24.37,0.42,1.52,0.91
21.84,0.64,1.48,0.96
20.46,0.42,1.33,1
23.68,0.44,1.53,0.9
22.05,0.23,1.49,1
20.83,1.11,1.55,0.97
22.83,1.43,1.44,0.81
20.15,0.29,1.49,1.04
22.71,0.79,1.41,0.94
24.14,1.07,1.37,0.84
20.7,1.47,1.36,0.92
21.37,0.45,1.47,1.04
20.42,0.27,1.53,0.98
23.95,0.71,1.45,0.91
24.26,0.81,1.46,0.89
23.17,0.91,1.3,0.89
20.37,1.34,1.38,0.91
23.84,1.25,1.51,0.85
24.73,0.46,1.53,0.97
21.89,0.3,1.38,0.84
20.62,1.44,1.44,0.82
20.28,1.4,1.41,0.97
22.39,0.75,1.52,0.93
23.48,0.13,1.41,0.92
22.25,0.28,1.38,0.92
24.67,1.41,1.39,0.93
20.07,0.19,1.33,1.01
22.49,1.31,1.41,0.92
22.94,0.53,1.35,1
22.47,0.37,1.31,1.03
21.89,1.15,1.5,0.82
22.91,1.37,1.44,0.81
24.4,1.45,1.49,0.91
20.91,0.7,1.42,0.82
24.02,0.1,1.36,0.97
21.93,1.29,1.34,1.03
24.03,0.97,1.49,0.88
21.82,0.74,1.34,0.98
21.68,1.46,1.38,0.98
21.33,1.2,1.38,0.87
24.38,0.41,1.49,1.01
24.38,0.27,1.39,0.81
22.73,0.71,1.51,0.97
22.47,0.91,1.36,0.92
24.52,0.18,1.48,1.02
21.43,1.22,1.42,0.99
22.18,1.22,1.41,0.86
24.95,1.03,1.32,0.97
21.74,1.14,1.51,0.99
24.94,1.36,1.35,0.94
22.43,1.3,1.4,0.89
24.67,0.43,1.4,0.81
24.2,1.01,1.42,0.94
20.38,0.37,1.47,0.84
22.54,0.26,1.54,0.81
23.69,0.33,1.43,0.89
23.98,0.76,1.49,1
22.22,0.35,1.38,1.01
23.7,0.59,1.38,0.98
20.07,1.3,1.4,0.99
23.46,0.86,1.38,0.9
22.15,1.2,1.54,0.97
